key_index,variant,rounds,stride,pairs,mean_hamming_distance,sd,ci95_low,ci95_high,z_from_ideal_64
1,rotor,8,4,10000,55.7697,10.492047951521272,55.564055860150184,55.97534413984982,-78.44321754940765
1,round_only,8,4,10000,55.8913,10.216502434894254,55.69105655227607,56.09154344772393,-79.36864941474394
1,position_only,8,4,10000,55.4389,10.07018409219837,55.24152439179291,55.636275608207086,-85.01433461015382
1,static,8,8,10000,55.9337,10.665565139174472,55.72465492327218,56.14274507672782,-75.62937260935747
1,rotor,8,8,10000,55.3463,10.024970140236391,55.149810585251366,55.54278941474863,-86.32145411852512
1,round_only,8,8,10000,57.1957,10.146698825712033,56.996824703016046,57.39457529698396,-67.05924869631197
1,position_only,8,8,10000,56.0005,10.956464035463998,55.78575330490491,56.2152466950951,-73.01169404752419
1,static,8,16,10000,54.7731,10.433192298628164,54.568609430946886,54.97759056905311,-88.43793669185246
1,rotor,8,16,10000,55.8585,10.340104908894915,55.65583394378566,56.06116605621434,-78.73711216407874
1,round_only,8,16,10000,56.2847,9.91548675546288,56.090356459592925,56.479043540407076,-77.81060264892493
1,position_only,8,16,10000,56.0837,9.909869568338735,55.88946655646056,56.27793344353944,-79.88298882653274
1,static,8,256,10000,59.069,9.209088974050212,58.88850185610862,59.24949814389139,-53.54492734183362
1,rotor,8,256,10000,58.8035,9.327560671944669,58.620679810829884,58.986320189170115,-55.71124308663008
1,round_only,8,256,10000,59.0689,9.353368448860229,58.88557397840234,59.25222602159766,-52.72004440925118
1,position_only,8,256,10000,58.2786,9.29101793892543,58.09649604839706,58.46070395160294,-61.57990478125932
1,static,12,1,10000,63.8226,5.708098411795987,63.7107212711288,63.934478728871206,-3.1078651277874836
1,rotor,12,1,10000,63.8455,5.6964264831091915,63.73385004093106,63.95714995906894,-2.7122266996355657
1,round_only,12,1,10000,63.9075,5.724108689746309,63.79530746968097,64.01969253031902,-1.6159721104824218
1,position_only,12,1,10000,63.8719,5.685237249425764,63.760469349911254,63.98333065008874,-2.2532041211286677
1,static,12,2,10000,63.6376,5.854032217994784,63.522860968527304,63.752339031472694,-6.190604808870286
1,rotor,12,2,10000,63.7683,5.867849544409569,63.65329014892958,63.88330985107043,-3.9486356670603837
1,round_only,12,2,10000,63.7765,5.826194487332226,63.66230658804829,63.89069341195171,-3.8361232273648396
1,position_only,12,2,10000,63.547,5.954186445991036,63.43029794565857,63.66370205434142,-7.608092291181252
1,static,12,4,10000,63.8314,5.823913275159895,63.71725129980687,63.945548700193136,-2.8949606911062555
