context_index,variant,rounds,max_weight1_class_probability,max_weight1_class_log2_probability,max_weight1_class_start_bit,max_single_trail_probability,max_single_trail_log2_probability,class_minus_single_gap_bits,finite_4_16_decay_bits_per_round
157,static,8,2.3689661343695434e-12,-38.618879564015,120,1.1102230246251565e-16,-53.000000000000,14.381120435985,4.995927094524
157,static,12,2.2601000042095028e-18,-58.618319097993,120,4.1359030627651384e-25,-81.000000000000,22.381680902007,4.995927094524
157,static,16,2.1335794240636044e-24,-78.632998460374,120,3.0814879110195774e-33,-108.000000000000,29.367001539626,4.995927094524
157,position_only,4,2.2463500499725342e-06,-18.763985808100,125,1.4901161193847656e-08,-26.000000000000,7.236014191900,4.963428412394
157,position_only,8,2.4204943604999585e-12,-38.587835405775,9,1.1102230246251565e-16,-53.000000000000,14.412164594225,4.963428412394
157,position_only,12,2.4887432720719697e-18,-58.479288292122,9,8.2718061255302767e-25,-80.000000000000,21.520711707878,4.963428412394
157,position_only,16,2.6642459408423692e-24,-78.312547011233,9,6.1629758220391547e-33,-107.000000000000,28.687452988767,4.963428412394
157,rotor,4,2.0153820514678955e-06,-18.920515216173,125,1.4901161193847656e-08,-26.000000000000,7.079484783827,4.995622641001
157,rotor,8,2.1310453401923724e-12,-38.771575850373,125,1.1102230246251565e-16,-53.000000000000,14.228424149627,4.995622641001
157,rotor,12,1.9089416716533116e-18,-58.861932686583,125,8.2718061255302767e-25,-80.000000000000,21.138067313417,4.995622641001
157,rotor,16,1.8586341143297457e-24,-78.832031484121,125,6.1629758220391547e-33,-107.000000000000,28.167968515879,4.995622641001
157,round_only,4,2.1383166313171387e-06,-18.835093073324,120,1.4901161193847656e-08,-26.000000000000,7.164906926676,5.004840507045
157,round_only,8,1.9133999940024182e-12,-38.926998639747,120,1.1102230246251565e-16,-53.000000000000,14.073001360253,5.004840507045
157,round_only,12,1.7929232317917904e-18,-58.952391990812,120,8.2718061255302767e-25,-80.000000000000,21.047608009188,5.004840507045
157,round_only,16,1.7839875664608763e-24,-78.891168716897,120,1.2325951644078309e-32,-106.000000000000,27.108831283103,5.004840507045
158,static,4,2.2687017917633057e-06,-18.749701582094,125,1.4901161193847656e-08,-26.000000000000,7.250298417906,4.952857062226
158,static,8,2.6175867029465394e-12,-38.474899813970,88,1.1102230246251565e-16,-53.000000000000,14.525100186030,4.952857062226
158,static,12,2.7784906819764584e-18,-58.320404305938,125,1.6543612251060553e-24,-79.000000000000,20.679595694062,4.952857062226
158,static,16,2.9355822847349938e-24,-78.172627581123,88,1.2325951644078309e-32,-106.000000000000,27.827372418877,4.952857062226
158,position_only,4,2.9876828193664551e-06,-18.352541573545,57,1.4901161193847656e-08,-26.000000000000,7.647458426455,4.866868229184
158,position_only,8,4.2621045581725525e-12,-37.771571152823,2,1.1102230246251565e-16,-53.000000000000,15.228428847177,4.866868229184
158,position_only,12,5.5569120358778273e-18,-57.320422304900,2,8.2718061255302767e-25,-80.000000000000,22.679577695100,4.866868229184
158,position_only,16,7.9913543756257248e-24,-76.727834245306,2,6.1629758220391547e-33,-107.000000000000,30.272165754694,4.866868229184
158,rotor,4,2.3990869522094727e-06,-18.669083121885,2,1.4901161193847656e-08,-26.000000000000,7.330916878115,4.926703965368
158,rotor,8,3.0473817913545531e-12,-38.255566879192,2,1.1102230246251565e-16,-53.000000000000,14.744433120808,4.926703965368
158,rotor,12,3.3796943916727956e-18,-58.037812911037,2,8.2718061255302767e-25,-80.000000000000,21.962187088963,4.926703965368
158,rotor,16,3.8957118231309851e-24,-77.764387316179,2,1.2325951644078309e-32,-106.000000000000,28.235612683821,4.926703965368
158,round_only,4,2.3879110813140869e-06,-18.675819453381,53,1.4901161193847656e-08,-26.000000000000,7.324180546619,4.938602192142
158,round_only,8,2.6225133176183135e-12,-38.472187039549,79,2.2204460492503131e-16,-52.000000000000,13.527812960451,4.938602192142
158,round_only,12,3.0178416994708477e-18,-58.201188576521,79,1.6543612251060553e-24,-79.000000000000,20.798811423479,4.938602192142
158,round_only,16,3.4313099278432745e-24,-77.947514836283,79,1.2325951644078309e-32,-106.000000000000,28.052485163717,4.938602192142
159,static,4,3.0286610126495361e-06,-18.332888457925,11,1.4901161193847656e-08,-26.000000000000,7.667111542075,4.890652619925
159,static,8,4.6703890754784538e-12,-37.639594397304,11,1.1102230246251565e-16,-53.000000000000,15.360405602696,4.890652619925
159,static,12,5.2811614008171366e-18,-57.393850474800,11,8.2718061255302767e-25,-80.000000000000,22.606149525200,4.890652619925
159,static,16,6.8184142202512959e-24,-76.956838031097,11,6.1629758220391547e-33,-107.000000000000,30.043161968903,4.890652619925
159,position_only,4,2.8461217880249023e-06,-18.422571171964,40,3.7252902984619141e-09,-28.000000000000,9.577428828036,4.869798776039
159,position_only,8,3.8619385467342227e-12,-37.913811931125,68,1.3877787807814457e-17,-56.000000000000,18.086188068875,4.869798776039
159,position_only,12,5.6605777740617878e-18,-57.293756391800,40,5.169878828456423e-26,-84.000000000000,26.706243608200,4.869798776039
159,position_only,16,7.1257123448524083e-24,-76.893240032253,40,1.9259299443872359e-34,-112.000000000000,35.106759967747,4.869798776039
159,rotor,4,2.253800630569458e-06,-18.759208667838,11,1.4901161193847656e-08,-26.000000000000,7.240791332162,4.911196206890
159,rotor,8,2.9206914664570149e-12,-38.316827174635,11,1.1102230246251565e-16,-53.000000000000,14.683172825365,4.911196206890
159,rotor,12,3.4845736038153714e-18,-57.993723579080,11,8.2718061255302767e-25,-80.000000000000,22.006276420920,4.911196206890
159,rotor,16,4.1222013794950344e-24,-77.682859291560,11,6.1629758220391547e-33,-107.000000000000,29.317140708440,4.911196206890
159,round_only,4,2.1308660507202148e-06,-18.840128663222,86,7.4505805969238281e-09,-27.000000000000,8.159871336778,4.938800977976
159,round_only,8,2.4327623249220665e-12,-38.580541759353,86,1.1102230246251565e-16,-53.000000000000,14.419458240647,4.938800977976
159,round_only,12,2.8129393423692653e-18,-58.302627264956,86,8.2718061255302767e-25,-80.000000000000,21.697372735044,4.938800977976
159,round_only,16,3.0514488546540651e-24,-78.116779867700,86,6.1629758220391547e-33,-107.000000000000,28.883220132300,4.938800977976
160,static,4,2.6337802410125732e-06,-18.534433595191,18,1.4901161193847656e-08,-26.000000000000,7.465566404809,4.958540639340
160,static,8,2.9792002198547607e-12,-38.288212054173,18,4.4408920985006262e-16,-51.000000000000,12.711787945827,4.958540639340
160,static,12,3.1419725063948295e-18,-58.143035151485,18,6.6174449004242214e-24,-77.000000000000,18.856964848515,4.958540639340
160,static,16,3.2405526109976632e-24,-78.030034420617,18,9.8607613152626476e-32,-103.000000000000,24.969965579383,4.958540639340
160,position_only,4,2.2798776626586914e-06,-18.742612157307,20,1.4901161193847656e-08,-26.000000000000,7.257387842693,4.935296881288
160,position_only,8,2.6563057309303417e-12,-38.453715933563,20,4.4408920985006262e-16,-51.000000000000,12.546284066437,4.935296881288
160,position_only,12,3.0274445425995524e-18,-58.196605175419,20,6.6174449004242214e-24,-77.000000000000,18.803394824581,4.935296881288
160,position_only,16,3.388547003062688e-24,-77.965607493858,20,9.8607613152626476e-32,-103.000000000000,25.034392506142,4.935296881288
160,rotor,4,2.1569430828094482e-06,-18.822580462011,112,1.4901161193847656e-08,-26.000000000000,7.177419537989,4.970961437192
160,rotor,8,2.3161195183973859e-12,-38.651427436206,112,1.1102230246251565e-16,-53.000000000000,14.348572563794,4.970961437192
160,rotor,12,2.3028830779604525e-18,-58.591264543532,112,8.2718061255302767e-25,-80.000000000000,21.408735456468,4.970961437192
160,rotor,16,2.4129873547976304e-24,-78.455453922132,112,1.2325951644078309e-32,-106.000000000000,27.544546077868,4.970961437192
160,round_only,4,2.0898878574371338e-06,-18.868143039391,23,1.4901161193847656e-08,-26.000000000000,7.131856960609,4.976578760937
160,round_only,8,2.053954228919963e-12,-38.824733106187,18,1.1102230246251565e-16,-53.000000000000,14.175266893813,4.976578760937
160,round_only,12,2.1497873011170076e-18,-58.690511780625,18,1.6543612251060553e-24,-79.000000000000,20.309488219375,4.976578760937
160,round_only,16,2.1820346079359293e-24,-78.600600293737,18,1.2325951644078309e-32,-106.000000000000,27.399399706263,4.976578760937
161,static,4,2.469867467880249e-06,-18.627134939887,9,1.4901161193847656e-08,-26.000000000000,7.372865060113,4.941072081008
161,static,8,3.4200003939943713e-12,-38.089140647334,9,2.2204460492503131e-16,-52.000000000000,13.910859352666,4.941072081008
161,static,12,3.5595757760155678e-18,-57.963000394395,9,6.6174449004242214e-24,-77.000000000000,19.036999605605,4.941072081008
161,static,16,3.5870507901306028e-24,-77.883476104304,9,2.4651903288156619e-32,-105.000000000000,27.116523895696,4.941072081008
161,position_only,4,2.2761523723602295e-06,-18.744971430181,9,1.4901161193847656e-08,-26.000000000000,7.255028569819,5.002495641696
161,position_only,8,2.765634943280304e-12,-38.395526401638,9,1.1102230246251565e-16,-53.000000000000,14.604473598362,5.002495641696
161,position_only,12,2.3098190907942862e-18,-58.586925846389,9,8.2718061255302767e-25,-80.000000000000,21.413074153611,5.002495641696
161,position_only,16,2.0164637063826252e-24,-78.714446837877,9,1.2325951644078309e-32,-106.000000000000,27.285553162123,5.002495641696
161,rotor,4,1.8328428268432617e-06,-19.057485494661,113,7.4505805969238281e-09,-27.000000000000,7.942514505339,5.001121480017
161,rotor,8,1.8532952950067738e-12,-38.973044366997,20,1.1102230246251565e-16,-53.000000000000,14.026955633003,5.001121480017
161,rotor,12,1.6964375247223668e-18,-59.032197407563,75,8.2718061255302767e-25,-80.000000000000,20.967802592437,5.001121480017
161,rotor,16,1.5949966522786498e-24,-79.052720881361,75,6.1629758220391547e-33,-107.000000000000,27.947279118639,5.001121480017
161,round_only,4,1.7620623111724854e-06,-19.114303626661,118,1.4901161193847656e-08,-26.000000000000,6.885696373339,4.986887091116
161,round_only,8,2.0059648386805407e-12,-38.858840820587,9,1.1102230246251565e-16,-53.000000000000,14.141159179413,4.986887091116
161,round_only,12,1.8642445019649141e-18,-58.896114621242,9,8.2718061255302767e-25,-80.000000000000,21.103885378758,4.986887091116
161,round_only,16,1.740176976427665e-24,-78.927040241320,9,6.1629758220391547e-33,-107.000000000000,28.072959758680,4.986887091116
162,static,4,2.5182962417602539e-06,-18.599120563718,41,7.4505805969238281e-09,-27.000000000000,8.400879436282,4.913256446951
162,static,8,3.0977442833091118e-12,-38.231919083103,95,1.1102230246251565e-16,-53.000000000000,14.768080916897,4.913256446951
162,static,12,3.7958004126860246e-18,-57.870301572094,95,1.6543612251060553e-24,-79.000000000000,21.129698427906,4.913256446951
162,static,16,4.4790576975143504e-24,-77.563079026736,95,6.1629758220391547e-33,-107.000000000000,29.436920973264,4.913256446951
162,position_only,4,2.5033950805664062e-06,-18.607682577221,9,1.4901161193847656e-08,-26.000000000000,7.392317422779,4.959130141304
162,position_only,8,2.8236302185291606e-12,-38.365585972428,9,1.1102230246251565e-16,-53.000000000000,14.634414027572,4.959130141304
162,position_only,12,2.9852143356905178e-18,-58.216871188564,9,1.6543612251060553e-24,-79.000000000000,20.783128811436,4.959130141304
162,position_only,16,3.0608907541324077e-24,-78.112322722560,9,2.4651903288156619e-32,-105.000000000000,26.887677277440,4.959130141304
162,rotor,4,2.1271407604217529e-06,-18.842653064637,24,1.4901161193847656e-08,-26.000000000000,7.157346935363,4.952650824370
162,rotor,8,2.2703505742072139e-12,-38.680222051432,41,1.1102230246251565e-16,-53.000000000000,14.319777948568,4.952650824370
162,rotor,12,2.5247670911462306e-18,-58.458555402067,41,8.2718061255302767e-25,-80.000000000000,21.541444597933,4.952650824370
162,rotor,16,2.7151928506988766e-24,-78.285219606020,41,6.1629758220391547e-33,-107.000000000000,28.714780393980,4.952650824370
162,round_only,4,2.3320317268371582e-06,-18.709981153067,9,1.4901161193847656e-08,-26.000000000000,7.290018846933,4.969041589539
162,round_only,8,2.5323215746553274e-12,-38.522676517175,9,1.1102230246251565e-16,-53.000000000000,14.477323482825,4.969041589539
162,round_only,12,2.5665607534869903e-18,-58.434869296745,9,8.2718061255302767e-25,-80.000000000000,21.565130703255,4.969041589539
162,round_only,16,2.6386552268250095e-24,-78.326471420397,9,6.1629758220391547e-33,-107.000000000000,28.673528579603,4.969041589539
163,static,4,2.298504114151001e-06,-18.730873320851,73,1.4901161193847656e-08,-26.000000000000,7.269126679149,4.955517573495
163,static,8,2.3976098884048724e-12,-38.601540199599,20,5.5511151231257827e-17,-54.000000000000,15.398459800401,4.955517573495
163,static,12,2.6729350428879674e-18,-58.376280930041,20,4.1359030627651384e-25,-81.000000000000,22.623719069959,4.955517573495
163,static,16,2.8548472456143125e-24,-78.212860723964,20,3.0814879110195774e-33,-108.000000000000,29.787139276036,4.955517573495
163,position_only,4,2.3245811462402344e-06,-18.714597781138,19,1.4901161193847656e-08,-26.000000000000,7.285402218862,4.949845311014
163,position_only,8,3.0747487889115632e-12,-38.242668593496,19,2.2204460492503131e-16,-52.000000000000,13.757331406504,4.949845311014
163,position_only,12,3.1878675370077803e-18,-58.122114024589,19,1.6543612251060553e-24,-79.000000000000,20.877885975411,4.949845311014
163,position_only,16,3.1171354069241605e-24,-78.086053450965,19,6.1629758220391547e-33,-107.000000000000,28.913946549035,4.949845311014
163,rotor,4,2.3283064365386963e-06,-18.712287620451,19,1.4901161193847656e-08,-26.000000000000,7.287712379549,4.985359331078
163,rotor,8,2.7484681197620375e-12,-38.404509393392,19,1.1102230246251565e-16,-53.000000000000,14.595490606608,4.985359331078
163,rotor,12,2.4817840981809845e-18,-58.483328093726,19,8.2718061255302767e-25,-80.000000000000,21.516671906274,4.985359331078
163,rotor,16,2.354577935370564e-24,-78.490805801373,19,6.1629758220391547e-33,-107.000000000000,28.509194198627,4.985359331078
163,round_only,4,2.4251639842987061e-06,-18.653486266834,20,1.4901161193847656e-08,-26.000000000000,7.346513733166,5.003284959497
163,round_only,8,2.355157735500768e-12,-38.627313451802,20,1.1102230246251565e-16,-53.000000000000,14.372686548198,5.003284959497
163,round_only,12,2.2123604125293471e-18,-58.649119275830,20,8.2718061255302767e-25,-80.000000000000,21.350880724170,5.003284959497
163,round_only,16,2.0509000134489464e-24,-78.690017118788,20,6.1629758220391547e-33,-107.000000000000,28.309982881212,5.003284959497
164,static,4,1.9446015357971191e-06,-18.972094003430,120,1.4901161193847656e-08,-26.000000000000,7.027905996570,4.998433148484
164,static,8,2.0121820876184415e-12,-38.854376274351,120,4.4408920985006262e-16,-51.000000000000,12.145623725649,4.998433148484
164,static,12,1.8907902787853893e-18,-58.875716355544,120,6.6174449004242214e-24,-77.000000000000,18.124283644456,4.998433148484
164,static,16,1.7197334690759006e-24,-78.944089289485,120,4.9303806576313238e-32,-104.000000000000,25.055910710515,4.998433148484
164,position_only,4,2.9243528842926025e-06,-18.383451156221,65,2.9802322387695312e-08,-25.000000000000,6.616548843779,4.916956968785
164,position_only,8,3.3653774211828136e-12,-38.112368829018,65,2.2204460492503131e-16,-52.000000000000,13.887631170982,4.916956968785
164,position_only,12,4.0790474754455537e-18,-57.766473409425,9,1.6543612251060553e-24,-79.000000000000,21.233526590575,4.916956968785
164,position_only,16,5.0446880653490482e-24,-77.391509213215,9,2.4651903288156619e-32,-105.000000000000,27.608490786785,4.916956968785
164,rotor,4,2.6263296604156494e-06,-18.538520552714,123,1.4901161193847656e-08,-26.000000000000,7.461479447286,4.981390702091
164,rotor,8,2.829958489769524e-12,-38.362356247090,123,1.1102230246251565e-16,-53.000000000000,14.637643752910,4.981390702091
164,rotor,12,2.7176330397569774e-18,-58.352355044900,123,8.2718061255302767e-25,-80.000000000000,21.647644955100,4.981390702091
164,rotor,16,2.699222608384303e-24,-78.293730314657,123,1.2325951644078309e-32,-106.000000000000,27.706269685343,4.981390702091
164,round_only,4,2.1196901798248291e-06,-18.847715157693,30,1.4901161193847656e-08,-26.000000000000,7.152284842307,4.967867454532
164,round_only,8,2.4003993237542431e-12,-38.599862710115,30,1.1102230246251565e-16,-53.000000000000,14.400137289885,4.967867454532
